path,language,reader,sentence,audio
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0102.mp3,ind,2814,jang penoeh dengan tjandi tjandi jang indah indah,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0102.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0103.mp3,ind,2814,ta  berapa djaoehnja dari sitoe adalah seboeah tempat jang bernama aurengabad,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0103.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0104.mp3,ind,2814,jang masjhoer  dahoeloe kala mendjadi iboe negeri aurengzeba  jang anak negerinja amat biadab,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0104.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0105.mp3,ind,2814,sekarang mendjadi soeatoe tempat ketjil didjadjahan nizam,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0105.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0106.mp3,ind,2814,di nizam itoelah dahoeloe kala radja feringha bertachta,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0106.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0107.mp3,ind,2814,jaitoe seorang radja bangsa thug jang amat gemar memboenoeh sesama manoesia,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0107.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0108.mp3,ind,2814,adapoen bangsa biadab itoe adalah mempoenjai soeatoe perserikatan rahasia,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0108.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0109.mp3,ind,2814,jang maksoednja banjak banjak mengoerbankan manoesia toea dan moeda dengan tiada menoempahkan darah,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0109.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0110.mp3,ind,2814,oléh sebab itoe disitoe pada antéro tempat terdapatlah koeboer koeboer manoesia jang dikoerbankan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0110.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0111.mp3,ind,2814,pemerintah inggeris telah mentjoba mentjegah  adat jang doerhaka itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0111.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0112.mp3,ind,2814,akan tetapi perserikatan chianat itoe beloem djoega lenjap lenjapnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0112.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0113.mp3,ind,2814,dan  adat jang sekedjam itoe masih djoega dilakoekan orang,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0113.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0114.mp3,ind,2814,djam poekoel setengah satoe berhentilah keréta api distation burhampore,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0114.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0115.mp3,ind,2814,disitoelah passepartout membeli sepasang sepatoe jang dihiasi manikam tiroean dengan harga mahal,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0115.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0116.mp3,ind,2814,sepatoe itoepoen dipakainja dengan soekatjitanja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0116.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0117.mp3,ind,2814,karena ia merasa dirinja bertambah élok memakai sepatoe itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0117.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0118.mp3,ind,2814,dengan tergesa gesa penoempang penoempangpoen makanlah,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0118.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0119.mp3,ind,2814,kemoedian keréta api berangkat dan sampailah kestation assurghur,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0119.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0120.mp3,ind,2814,menepi nepi soengai ketjil bernama tapy dan bermoeara dilaoet cambaye dekat soeatoe tempat jang bernama surate,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0120.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0121.mp3,ind,2814,disini hendak kita tjeriterakan,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0121.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0123.mp3,ind,2814,ketika tiba di bombay,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0123.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0124.mp3,ind,2814,passépartout mengira,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0124.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0125.mp3,ind,2814,bahwa perdjalanan phileas fogg itoe akan berhenti  tiada hendak diteroeskan lebih djaoeh lagi,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0125.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0126.mp3,ind,2814,akan tetapi serta dilihatnja toeannja berdjalan ditanah hindia dengan setjepat tjepatnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0126.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0127.mp3,ind,2814,beroebahlah pikiran passepartout,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0127.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0128.mp3,ind,2814,tabi at ketjakapan dan keberaniannjapoen timboellah poela,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0128.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0129.mp3,ind,2814,perangainja jang lama datanglah dan ia moelai pertjaja benar bahasa maksoed toeannja mengelilingi doenia itoe mémang sesoenggoeh soenggoehnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0129.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0130.mp3,ind,2814,ia pertjaja bahwa toeannja itoe benar telah bertaroeh seperti chabar jang didengarnja dan perdjalanan toeannja itoe hendak dilangsoengkannja dalam waktoe jang telah ditentoekan,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0130.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0131.mp3,ind,2814,semendjak passepartout pertjaja akan maksoed toeannja jang sesoenggoehnja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0131.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0132.mp3,ind,2814,baharoelah ia atjap kali merasa koeatir kalau kalau terdapat rintangan atau ketjelakaan didjalan,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0132.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0133.mp3,ind,2814,jang boléh melambatkan perdjalanan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0133.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0134.mp3,ind,2814,pada perasaan hatinja dan perboeatannja seolah olah toeroet poelalah ia bertaroeh itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0134.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0135.mp3,ind,2814,maka gementarlah seloeroeh sendi anggotanja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0135.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0136.mp3,ind,2814,apabila teringat,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0136.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0138.mp3,ind,2814,karena pekerti itoe boléh mendatangkan kesoesahan kepada toeannja dan pasti melambatkan perdjalananja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0138.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0139.mp3,ind,2814,karena ingatannja kepada segala hal itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0139.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0140.mp3,ind,2814,maka hati passepartout selaloe ta  tetap lagi,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0140.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0141.mp3,ind,2814,doedoekpoen ta  tjakap ia lagi  sabar hati jang ta  berhingga seperti toeannja itoe ta  ada padanja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0141.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0142.mp3,ind,2814,tiada berhentinja sebentar sebentar ia menghitoengi hari jang telah laloe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0142.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0143.mp3,ind,2814,moelai sedjak ia meninggalkan kota london dan selaloe marahlah ia,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0143.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0144.mp3,ind,2814,apabila keréta api berhenti pada soeatoe halte,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_11_verne_128kb_0144.mp3'}"
